Dist Code,Year,State Code,State Name,Dist Name,RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
93,1967,11,Tamil Nadu,The Nilgiris,3,1000,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1968,11,Tamil Nadu,The Nilgiris,4,1333.33,0,0,0,0,0,0,0,0,0,0,0,0,1,555.56,0,0,0,0,0,0,0.02,76.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1969,11,Tamil Nadu,The Nilgiris,5.6,1750,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,1.5,937.5,0,0,0,0,0,0,0.08,285.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1970,11,Tamil Nadu,The Nilgiris,3.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,1.1,733.33,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1971,11,Tamil Nadu,The Nilgiris,4.9,1361.11,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,1.2,800,0,0,0,0,0,0,0.09,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1972,11,Tamil Nadu,The Nilgiris,4.8,1333.33,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,0.8,615.38,0,0,0.1,1000,0,0,0.55,2391.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1973,11,Tamil Nadu,The Nilgiris,7.1,2218.75,0,0,0,0,0,0,0,0,0,0,0,0,1.3,866.67,0,0,0,0,0,0,0.08,470.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1974,11,Tamil Nadu,The Nilgiris,8.5,2428.57,0,0,0,0,0,0,0,0,0,0,0,0,2.1,913.04,0,0,0,0,0,0,0.08,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1975,11,Tamil Nadu,The Nilgiris,4.7,1382.35,0.3,375,0,0,0,0,0,0,0,0,0,0,1.6,1230.77,0,0,0,0,0,0,0.08,285.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1976,11,Tamil Nadu,The Nilgiris,5.4,1588.24,0,0,0,0,0,0,0,0,0,0,0,0,0.8,571.43,0,0,0,0,0,0,0.05,147.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4000,0,0
93,1977,11,Tamil Nadu,The Nilgiris,7.6,2375,0.3,500,0,0,0,0,0,0,0,0,0,0,1.2,1000,0,0,0,0,0,0,0.1,270.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1978,11,Tamil Nadu,The Nilgiris,5.2,1529.41,0.3,428.57,0.1,1000,0,0,0.1,1000,0.1,1000,0,0,1.2,1090.91,0,0,0,0,0,0,0.09,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1979,11,Tamil Nadu,The Nilgiris,5.6,1435.9,0.3,428.57,0.1,1000,0,0,0.1,1000,0,0,0,0,1.5,1071.43,0,0,0,0,0,0,0.09,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1980,11,Tamil Nadu,The Nilgiris,4.8,1600,0.1,250,0.1,1000,0,0,0.1,1000,0,0,0,0,0.7,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1981,11,Tamil Nadu,The Nilgiris,5.5,1666.67,0.3,500,0.1,1000,0,0,0.1,1000,0.1,0,0,0,0.9,900,0,0,0,0,0,0,0.09,272.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1982,11,Tamil Nadu,The Nilgiris,4,1333.33,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,0.1,1000,0,0,0,0,0,0,0.09,290.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1983,11,Tamil Nadu,The Nilgiris,3.7,1193.55,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1000,0,0,0,0,0,0,0.11,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1984,11,Tamil Nadu,The Nilgiris,4,1333.33,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1333.33,0,0,0,0,0,0,0.09,257.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1985,11,Tamil Nadu,The Nilgiris,5.1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2000,0,0,0,0,0,0,0.11,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1986,11,Tamil Nadu,The Nilgiris,3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,185.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1987,11,Tamil Nadu,The Nilgiris,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,214.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1988,11,Tamil Nadu,The Nilgiris,4.5,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,250,0,0,0,0,0,0,0,0,0.1,71.43,0,0,0,0,0,0,0.1,555.56,0,0,0,0
93,1989,11,Tamil Nadu,The Nilgiris,3.1,1291.67,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.1,1000,0,0,0,0,0,0,0.03,300,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,666.67,0,0,0,0
93,1990,11,Tamil Nadu,The Nilgiris,6.89,2478.42,0.02,400,0.06,1000,0,0,0.06,1000,0,0,0,0,0.03,1500,0,0,0,0,0,0,0.18,246.58,0.23,1533.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1210.53,0.52,10400,0,0
93,1991,11,Tamil Nadu,The Nilgiris,4.87,3121.79,0.04,363.64,0,0,0,0,0,0,0,0,0,0,0.07,1750,0,0,0,0,0,0,0.07,241.38,0.24,1846.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,1333.33,0,0,0,0
93,1992,11,Tamil Nadu,The Nilgiris,3.84,2053.48,0,0,0,0,0,0,0,0,0.02,1000,0,0,0.02,2000,0,0,0,0,0,0,0.17,232.88,0.31,2214.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1631.58,0.58,0,0,0
93,1993,11,Tamil Nadu,The Nilgiris,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1994,11,Tamil Nadu,The Nilgiris,3.16,1987.42,0,0,0,0,0,0,0,0,0.01,1000,0,0,0.02,2000,0,0,0,0,0,0,0.19,246.75,0.3,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1875,0.12,12000,0.01,1000
93,1995,11,Tamil Nadu,The Nilgiris,2.25,1339.29,0,0,0,0,0,0,0,0,0.01,1000,0,0,0.03,1500,0,0,0,0,0,0,0.04,250,0.18,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,1500,0.39,9750,0,0
93,1996,11,Tamil Nadu,The Nilgiris,3.08,1587.63,0,0,0,0,0,0,0,0,0.01,1000,0,0,0.14,1400,0,0,0,0,0,0,0.06,240,0.22,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,1000,0.21,10500,0,0
93,1997,11,Tamil Nadu,The Nilgiris,5.98,3476.74,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2000,0,0,0,0,0,0,0.05,238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,12000,0,0
93,1998,11,Tamil Nadu,The Nilgiris,7.05,4051.72,0,0,0.01,1000,0,0,0.01,1000,0,0,0,0,0.14,1555.56,0,0,0,0,0,0,0.05,217.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,9000,0,0
93,1999,11,Tamil Nadu,The Nilgiris,7.98,4092.31,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,14000,0,0
93,2000,11,Tamil Nadu,The Nilgiris,8.35,4113.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2001,11,Tamil Nadu,The Nilgiris,8.44,3925.58,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1500,0,0,0,0,0,0,0,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,142.86,0.07,7000,0,0
93,2002,11,Tamil Nadu,The Nilgiris,6.23,3367.57,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1333.33,0,0,0,0,0,0,0,0,0.02,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,285.71,0.13,13000,0,0
93,2003,11,Tamil Nadu,The Nilgiris,5.41,3298.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,166.67,0,0,0,0
93,2004,11,Tamil Nadu,The Nilgiris,4.76,3305.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,12000,0,0
93,2005,11,Tamil Nadu,The Nilgiris,4.72,3300.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,12000,0,0
93,2006,11,Tamil Nadu,The Nilgiris,4,3200,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,12000,0,0
93,2007,11,Tamil Nadu,The Nilgiris,4.29,3864.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,11000,0,0
93,2008,11,Tamil Nadu,The Nilgiris,3.05,3910.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,5000,0,0
93,2009,11,Tamil Nadu,The Nilgiris,1.78,3490.2,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2010,11,Tamil Nadu,The Nilgiris,1.4,3589.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2011,11,Tamil Nadu,The Nilgiris,1.65,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2012,11,Tamil Nadu,The Nilgiris,1.15,3965.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
93,2013,11,Tamil Nadu,The Nilgiris,1.42,4303.03,0,0,0.01,1000,0,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0
93,2014,11,Tamil Nadu,The Nilgiris,0.15,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
93,2015,11,Tamil Nadu,The Nilgiris,1.42,4437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,10100,0,0
93,2016,11,Tamil Nadu,The Nilgiris,1.04,4292.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.01,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,8700,0,0
93,2017,11,Tamil Nadu,The Nilgiris,0.92,3853.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0.02,2857.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,10000,0,0
94,1966,11,Tamil Nadu,Kanyakumari,95,1696.43,0,0,0.1,500,0,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,0.92,254.14,2,1000,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,2.1,145.23,0,0,0,0
94,1967,11,Tamil Nadu,Kanyakumari,103,1807.02,0,0,0.2,1000,0,0,0.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.64,191.62,2,1000,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,2.1,141.22,0,0,0,0
94,1968,11,Tamil Nadu,Kanyakumari,116,2020.91,0,0,0.2,1000,0,0,0.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.56,200.72,2,833.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,131.67,0,0,0,0
94,1969,11,Tamil Nadu,Kanyakumari,83.2,1434.48,0,0,0.2,1000,0,0,0.2,1000,0.1,500,0,0,0,0,0,0,0,0,0.1,1000,0.68,241.99,2,909.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,130.55,0,0,0,0
94,1970,11,Tamil Nadu,Kanyakumari,110.3,1885.47,0,0,0.2,1000,0,0,0.2,1000,0.1,500,0,0,0,0,0,0,0,0,0.1,1000,-1,-1,2.1,913.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,136.28,0,0,0,0
94,1971,11,Tamil Nadu,Kanyakumari,152.4,2454.11,0,0,0.2,1000,0,0,0.2,1000,0.1,500,0,0,0,0,0,0,0,0,0.4,500,1.11,366.34,2.3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,147.91,0,0,0,0
94,1972,11,Tamil Nadu,Kanyakumari,137.3,2225.28,0,0,0.3,1500,0,0,0.3,1500,0.1,500,0,0,0,0,0,0,0,0,0.2,500,2.53,358.36,1.9,826.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,120.48,0,0,0,0
94,1973,11,Tamil Nadu,Kanyakumari,113.6,2084.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,500,1.69,337.33,1.3,928.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,76.47,0,0,0,0
94,1974,11,Tamil Nadu,Kanyakumari,106.3,2017.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,500,1.16,220.95,1.6,761.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,87.38,0,0,0,0
94,1975,11,Tamil Nadu,Kanyakumari,116.1,2190.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1000,1.01,204.87,2.6,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,139.78,0,0,0,0
94,1976,11,Tamil Nadu,Kanyakumari,90,2017.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,349.21,1.3,722.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,70.84,0,0,0,0
94,1977,11,Tamil Nadu,Kanyakumari,115.2,2341.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,291.67,1.9,1055.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,109.7,0,0,0,0
94,1978,11,Tamil Nadu,Kanyakumari,98.9,2136.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,230.43,1.8,947.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,102.74,0,0,0,0
94,1979,11,Tamil Nadu,Kanyakumari,126.2,2529.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,176.47,1.6,1142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,92.86,0,0,0,0
94,1980,11,Tamil Nadu,Kanyakumari,95.4,2183.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1363.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,87.72,0,0,0,0
94,1981,11,Tamil Nadu,Kanyakumari,114.1,2372.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,373.33,1.1,785.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,62.75,0,0,0,0
94,1982,11,Tamil Nadu,Kanyakumari,99,2152.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,350.88,1.5,833.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,83.85,0,0,0,0
94,1983,11,Tamil Nadu,Kanyakumari,74.9,1920.51,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.23,242.11,1.9,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,104.17,0,0,0,0
94,1984,11,Tamil Nadu,Kanyakumari,95,2065.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,352.52,1.2,1000,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,1.3,70.31,0,0,0,0
94,1985,11,Tamil Nadu,Kanyakumari,117.9,2667.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,398.75,1.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,63.76,0,0,0,0
94,1986,11,Tamil Nadu,Kanyakumari,49,1633.33,0,0,0.1,1000,0,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.77,411.76,0.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10.82,0,0,0,0
94,1987,11,Tamil Nadu,Kanyakumari,45,1363.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,457.14,0.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.43,0,0,0,0
94,1988,11,Tamil Nadu,Kanyakumari,154.4,3393.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,396.73,0.9,818.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,47.52,0,0,0,0
94,1989,11,Tamil Nadu,Kanyakumari,144.1,3282.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,403.71,0.9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,46.37,0,0,0,0
94,1990,11,Tamil Nadu,Kanyakumari,127.82,3100.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1000,1.41,338.13,0.57,1140,0.01,500,0,0,0,0,0,0,0,0,0,0,0,0,0.58,30.19,0,0,0,0
94,1991,11,Tamil Nadu,Kanyakumari,143.22,3530.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1000,1.46,438.44,0.56,1217.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,29.2,0,0,0,0
94,1992,11,Tamil Nadu,Kanyakumari,118.92,3065.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,464.53,0.39,1147.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,20.24,0,0,0,0
94,1993,11,Tamil Nadu,Kanyakumari,142,3380.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1994,11,Tamil Nadu,Kanyakumari,151.65,4036.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,481.73,0.31,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,15.38,0,0,0,0
94,1995,11,Tamil Nadu,Kanyakumari,148.73,4129.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,380.71,0.2,1428.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9.5,0,0,0,0
94,1996,11,Tamil Nadu,Kanyakumari,138.93,4127.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,182.96,0.24,1411.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,11.19,0,0,0,0
94,1997,11,Tamil Nadu,Kanyakumari,118.64,3797.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,455.7,0.17,1214.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,7.9,0,0,0,0
94,1998,11,Tamil Nadu,Kanyakumari,152.8,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,490.26,0.1,1666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4.6,0,0,0,0
94,1999,11,Tamil Nadu,Kanyakumari,149.48,4748.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,375.68,0.09,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,4.11,0,0,0,0
94,2000,11,Tamil Nadu,Kanyakumari,135,4721.93,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1.63,461.76,0.07,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,3.1,0,0,0,0
94,2001,11,Tamil Nadu,Kanyakumari,121.39,4300.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,374.68,0.09,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,3.94,0,0,0,0
94,2002,11,Tamil Nadu,Kanyakumari,98.47,3780.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,376.24,0.04,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.18,0,0,0,0
94,2003,11,Tamil Nadu,Kanyakumari,52.9,3054.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,378.79,0.11,1222.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.59,0,0,0,0
94,2004,11,Tamil Nadu,Kanyakumari,86.49,3927.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,350.65,0.05,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.07,0,0,0,0
94,2005,11,Tamil Nadu,Kanyakumari,82.52,3801.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,156.76,0.03,1500,0,0,0,0,0,0,0.03,272.73,0,0,0,0,0,0,0.06,2.44,0,0,0,0
94,2006,11,Tamil Nadu,Kanyakumari,94.13,4396.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,529.41,0.02,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.81,0,0,0,0
94,2007,11,Tamil Nadu,Kanyakumari,90.21,4432.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,241.38,0.06,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2.39,0,0,0,0
94,2008,11,Tamil Nadu,Kanyakumari,83.66,4599.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,293.1,0.03,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.19,0,0,0,0
94,2009,11,Tamil Nadu,Kanyakumari,76.24,4404.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,384.62,0.03,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,6000,0,0
94,2010,11,Tamil Nadu,Kanyakumari,80.39,4731.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,370.37,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,7000,0,0
94,2011,11,Tamil Nadu,Kanyakumari,90.11,5421.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,8000,0,0
94,2012,11,Tamil Nadu,Kanyakumari,57.88,4663.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,425,0.06,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
94,2013,11,Tamil Nadu,Kanyakumari,66.7,4897.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1000,1.19,843.97,0.08,2666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2666.67,0.02,0,0,0
